full_name|doing_business_as|license_no|license_type_name|license_status_name|addr_line_1|addr_line_4|addr_city|addr_county|addr_state|addr_zipcode|
QUALITY CULTIVATORS INC.|QUALITY CULTIVATORS INC.|402-00438|Center - Type 1|Withdrawn|2139 W Cucharras St|Colorado Springs CO  80904|Colorado Springs|El Paso|CO|80904|
QUALITY CULTIVATORS INC.|QUALITY CULTIVATORS INC.|403-00658|Optional Premises|Withdrawn|2139 W Cucharras St|Colorado Springs CO  80904|Colorado Springs|El Paso|CO|80904|
QUALITY CULTIVATORS INC.|QUALITY CULTIVATORS INC.|404-00182|Infused Product Manufacturer|Withdrawn|2139 W Cucharras St|Colorado Springs CO  80904|Colorado Springs|El Paso|CO|80904|
RB CONTRACTING LLC||404-00217|Infused Product Manufacturer|Withdrawn|561 Sagewood Drive|Ignacio CO  81137|Ignacio|La Plata|CO|81137|
RB CONTRACTING LLC|HERBAL PARADISE/MESA ALTERNATIVE HEALTH & WELLNESS|403-00805|Optional Premises|Withdrawn|605 Grand Avenue|Grand Junction CO  81501|Grand Junction|Mesa|CO|81501|
REFER TWIST INC|REFER TWIST INC|404-00131|Infused Product Manufacturer|Withdrawn|6625 Leetsdale Dr, #B|Denver CO  80224|Denver|Denver|CO|80224|
REMEDY CARE CENTER LLC||402-00392|Center - Type 1|Withdrawn|1850 South Federal Blvd|Denver CO  80219|Denver|Denver|CO|80219|
REMEDY CARE CENTER LLC||403-00596|Optional Premises|Withdrawn|1015 West Evans Avenue, Unit EB|Denver CO  80223|Denver|Denver|CO|80223|
REMEDY CARE CENTER LLC||403-00597|Optional Premises|Withdrawn|1015 West Evans Ave|Denver CO  80223|Denver|Denver|CO|80223|
REVTEC LLC|REVTEC LLC|403-01478|Optional Premises|Withdrawn|2640 East 43rd Avenue, Unit A|Denver CO  80216|Denver|Denver|CO|80216|
REVTEC LLC||403R-00393|Retail Marijuana Cultivation Facility|Withdrawn|2145 West Evans Avenue|Denver CO  80223|Denver|Denver|CO|80223|
RIFLE MOUNTAIN DISPENSARY INC|RIFLE MOUNTAIN DISPENSARY, INC.|402-00605|Center - Type 1|Withdrawn|7800 Highway 82, Suite 110-111|Glenwood Springs CO  81601|Glenwood Springs|Garfield|CO|81601|
RIFLE MOUNTAIN DISPENSARY INC|RIFLE MOUNTAIN DISPENSARY, INC.|403-00902|Optional Premises|Withdrawn|7800 Highway 82, Suite 101-106|Glenwood Springs CO  81601|Glenwood Springs|Garfield|CO|81601|
RIFLE MOUNTAIN DISPENSARY INC|RIFLE MOUNTAIN DISPENSARY, INC.|403-00903|Optional Premises|Withdrawn|0314 County Road 110, Bldg. A-1|Glenwood Springs CO  81601|Glenwood Springs|Garfield|CO|81601|
RIFLE MOUNTAIN DISPENSARY INC|RIFLE MOUNTAIN DISPENSARY|403-01270|Optional Premises|Withdrawn|6859 N. Foothills Hwy., Bldg G, Unit C|Boulder CO  80302|Boulder|Boulder|CO|80302|
RIFLE REMEDIES LLC|RIFLE REMEDIES LLC|404-00203|Infused Product Manufacturer|Withdrawn|120 E THIRD STREET SUITE A|Rifle CO  81650|Rifle|Garfield|CO|81650|
RINO SUPPLY CO INC|RINO SUPPLY CO INC.|403-01199|Optional Premises|Withdrawn|3100 Blake St.|Denver CO  80205|Denver|Denver|CO|80205|
RJJ 225 LLC|NATIVE ROOTS 225|402R-00283|Retail Marijuana Store|Withdrawn|14107 East Colfax Avenue|Aurora CO  80011|Aurora|Adams|CO|80011|
RJJ 285 LLC|NATIVE ROOTS SHERIDAN|402-01151|Center - Type 1|Withdrawn|3150 South Sheridan Boulevard|Denver CO  80227|Denver|Jefferson|CO|80227|
RJJ 285 LLC||403-01763|Optional Premises|Withdrawn|4990 Dahlia Street|Denver CO  80227|Denver|Jefferson|CO|80227|
RJJ 285 LLC||402R-00551|Retail Marijuana Store|Withdrawn|3150 South Sheridan Boulevard|Denver CO  80227|Denver|Jefferson|CO|80227|
RJJ CHAMBERS LLC|NATIVE ROOTS CHAMBERS |402R-00282|Retail Marijuana Store|Withdrawn|1704-06 South Chambers Road|Aurora CO  80017|Aurora|Arapahoe|CO|80017|
RJJ ILIFF LLC|NATIVE ROOTS ILIFF |402R-00281|Retail Marijuana Store|Withdrawn|16821 East Iliff|Aurora CO  80013|Aurora|Arapahoe|CO|80013|
RJJ KINGSTON LLC|NATIVE ROOTS KINGSTON|402R-00280|Retail Marijuana Store|Withdrawn|11075 East Colfax Avenue|Aurora CO  80010|Aurora|Arapahoe|CO|80010|
ROAN|ROAN|402-00195|Center - Type 1|Withdrawn|3954 WILLIAMS ST|DENVER CO  80205|DENVER||CO|80205|
ROAN|ROAN|404-00084|Infused Product Manufacturer|Withdrawn|3954 WILLIAMS ST|DENVER CO  80205|DENVER||CO|80205|
ROCKBROOK INC|ROCKBROOK INC|402-00771|Center - Type 1|Withdrawn|2865 S Colorado Blvd. Ste 232|Denver CO  80222|Denver|Denver|CO|80222|
ROCKBROOK INC|ROCKBROOK INC|403-01173|Optional Premises|Withdrawn|3201 N BRIGHTON BLVD UNIT X|Denver CO  80216|Denver|Denver|CO|80216|
ROCKBROOK INC|ROCKBROOK INC|404-00293|Infused Product Manufacturer|Withdrawn|1150 W. 5TH ST., UNIT 130|Denver CO  80204|Denver|Denver|CO|80204|
ROCKY MOUNTAIN CAREGIVERS OF COLORADO|GREEN ACRES FARMACY|402-00307|Center - Type 1|Withdrawn|4478 Tennyson Street|Denver CO  80212|Denver|Denver|CO|80212|
ROCKY MOUNTAIN FARMACY INC||404-00061|Infused Product Manufacturer|Withdrawn|1719 EMERSON|DENVER CO  80218|DENVER||CO|80218|
ROCKY MOUNTAIN FARMACY INC||404-00062|Infused Product Manufacturer|Withdrawn|1719 EMERSON(1721)|Denver CO  80218|Denver|Denver|CO|80218|
ROCKY MOUNTAIN FARMACY INC||404-00063|Infused Product Manufacturer|Withdrawn|695 Bryant Street #1000|Denver CO  80204|Denver|Denver|CO|80204|
ROCKY MOUNTAIN FARMACY INC|ROCKY MOUNTAIN FARMACY INC|404-00064|Infused Product Manufacturer|Withdrawn|675 BRYANT ST|Denver CO  80204|Denver|Denver|CO|80204|
ROCKY MOUNTAIN FARMACY INC||404-00065|Infused Product Manufacturer|Withdrawn|6302 E COLFAX AVENUE|Denver CO  80220|Denver|Denver|CO|80220|
ROCKY MOUNTAIN FARMACY INC||404-00066|Infused Product Manufacturer|Withdrawn|2420 S COLORADO BLVD|Denver CO  80222|Denver|Denver|CO|80222|
ROCKY MOUNTAIN FARMACY INC||404-00067|Infused Product Manufacturer|Withdrawn|2420 S COLORADO BLVD|Denver CO  80222|Denver|Denver|CO|80222|
ROCKY MOUNTAIN FARMACY INC|THE RETREAT|402R-00008|Retail Marijuana Store|Withdrawn|2420 South Colorado Boulevard|Denver CO  80222|Denver|Denver|CO|80222|
ROCKY MOUNTAIN FARMACY INC||403R-00010|Retail Marijuana Cultivation Facility|Withdrawn|695 Bryant Street|Denver CO  80204|Denver|Denver|CO|80204|
ROCKY MOUNTAIN HERBAL HEALTH CENTER||402-00629|Center - Type 1|Withdrawn|434 S. McCulloch Blvd. Suite 1|Pueblo CO  81007|Pueblo|Pueblo|CO|81007|
ROCKY MOUNTAIN HERBAL HEALTH CENTER|ROCKY MOUNTAIN HERBAL HEALTH CENTER |403-00947|Optional Premises|Withdrawn|516 Arrawanna St.|Colorado Springs CO  80909|Colorado Springs|El Paso|CO|80909|
ROCKY MOUNTAIN INDOOR GARDENS LLC|ROCKY MOUNTAIN INDOOR GARDENS LLC|404-00088|Infused Product Manufacturer|Withdrawn|138 MAIN ST|Lyons CO  80540|Lyons|Boulder|CO|80540|
ROCKY MOUNTAIN KIND|RMK|402-00480|Center - Type 1|Withdrawn|1710 E. Eisenhower Blvd., #5|Loveland CO  80537|Loveland|Larimer|CO|80537|
ROCKY MOUNTAIN KIND|RMK LLC|403-00715|Optional Premises|Withdrawn|1355 SOUTH HURON STREET UNIT B|Denver CO  80223|Denver|Denver|CO|80223|
ROCKY MOUNTAIN MEDICAL MARIJUANA LLC||402-00022|Center - Type 1|Withdrawn|1126 South SHERIDAN BLVD|Denver CO  80232|Denver|Jefferson|CO|80232|
ROCKY MOUNTAIN MEDICAL MARIJUANA LLC||403-00024|Optional Premises|Withdrawn|1126 S SHERIDAN BLVD|Denver CO  80232|Denver|Jefferson|CO|80232|
ROCKY MOUNTAIN MIRACLES LLC|RICKY MOUNTAIN MIRACLES LLC|403-00317|Optional Premises|Withdrawn|2312 E BIJOU ST|COLORADO SPRINGS CO  80909|COLORADO SPRINGS||CO|80909|
ROCKY MOUNTAIN MIRACLES LLC||404-00092|Infused Product Manufacturer|Withdrawn|2312 E BIJOU ST|Colorado Springs CO  80909|Colorado Springs|El Paso|CO|80909|
ROCKY MOUNTAIN NATURAL WELLNESS LLC||404-00167|Infused Product Manufacturer|Withdrawn|104 Jankowski Dr|Rollinsville CO  80474|Rollinsville|Gilpin|CO|80474|
ROCKY MOUNTAIN PRODUCTION I LLC||402R-00329|Retail Marijuana Store|Withdrawn|1901 SOUTH HAVANA|Aurora CO  80014|Aurora|Arapahoe|CO|80014|
ROCKY MOUNTAIN WAY WELLNESS CENTER LLC||402-00138|Center - Type 1|Withdrawn|1435 SELIX GROVE|Colorado Springs CO  80915|Colorado Springs|El Paso|CO|80915|
ROCKY MOUNTAIN WAY WELLNESS CENTER LLC||403-00202|Optional Premises|Withdrawn|1435 SELIX GROVE|COLORADO SPRINGS CO  80915|COLORADO SPRINGS||CO|80915|
ROCKY MOUNTAIN WELLNESS CENTER EAST LLC|(DENVER CANNA CLUB LLC #2)|402-00461|Center - Type 1|Withdrawn|2232 Bruce Randolph St|Denver CO  80205|Denver|Denver|CO|80205|
ROCKY MOUNTAIN WELLNESS CENTER EAST LLC|ROCKY MOUNTAIN WELLNESS CENTER EAST|403-00695|Optional Premises|Withdrawn|665 Kalamath|Denver CO  80206|Denver|Denver|CO|80206|
ROCKY MOUNTAIN WELLNESS CENTER LLC|ROCKY MOUNTAIN WELLNESS CENTER LLC|402-00684|Center - Type 1|Withdrawn|1630 Carr Street|Lakewood CO  80214|Lakewood|Jefferson|CO|80214|
ROCKY MOUNTAIN WELLNESS CENTER LLC|ROCKY MOUNTAIN WELLNESS CENTER LLC|403-01027|Optional Premises|Withdrawn|1630 Carr Street|Denver CO  80214|Denver|Jefferson|CO|80214|
ROCKY MOUNTAIN WELLNESS LLC||403R-00462|Retail Marijuana Cultivation Facility|Withdrawn|855 Highway 105|Palmer Lake CO  80133|Palmer Lake|El Paso|CO|80133|
ROCKY MOUNTAIN WELLNESS LLC||404R-00112|Retail Marijuana Products Mfg|Withdrawn|855 Highway 105|Palmer Lake CO  80133|Palmer Lake|El Paso|CO|80133|
ROCKY MOUNTAIN WELLNESS LLC||404R-00121|Retail Marijuana Products Mfg|Withdrawn|855 Highway  105|Palmer Lake CO  80133|Palmer Lake|El Paso|CO|80133|
ROCKY MOUNTAIN WELLNESS LLC||403R-00482|Retail Marijuana Cultivation Facility|Withdrawn|855 Highway 105|Palmer Lake CO  80133|Palmer Lake|El Paso|CO|80133|
ROCKY ROAD REMEDIES LLC|ROCKY ROAD REMEDIES LLC|402-00862|Center - Type 1|Withdrawn|4401 Zenobia Street|Colorado Springs CO  80935|Colorado Springs|El Paso|CO|80935|
ROLLINSVILLE MOUNTAIN MEDS LLC|ALTERNATIVE MEDICAL SUPPLIES LLC AND FALCON AMS LLC - PARTNER COMPANIES|402-00450|Center - Type 1|Withdrawn|60 1/2 B Main St|Rollinsville CO  80474|Rollinsville|Gilpin|CO|80474|
ROLLINSVILLE MOUNTAIN MEDS LLC|ALTERNATIVE MEDICAL SUPPLIES LLC AND FALCON AMS LLC - PARTNER COMPANIES|403-00677|Optional Premises|Withdrawn|60 1/2 B Main St|Rollinsville CO  80474|Rollinsville|Gilpin|CO|80474|
ROYS CANNABIS CONNECTION|ROYS CANNABIS CONNECTION|402-00093|Center - Type 1|Withdrawn|2360 East Platte Ave|COLORADO SPRINGS CO  80909|COLORADO SPRINGS|El Paso|CO|80909|
ROYS CANNABIS CONNECTION|ROYS CANNABIS CONNECTION|403-00136|Optional Premises|Withdrawn|2372 E. Platte Ave|COLORADO SPRINGS CO  80909|COLORADO SPRINGS|El Paso|CO|80909|
ROYS CANNABIS CONNECTION|ROYS CANNABIS CONNECTION|403-00137|Optional Premises|Withdrawn|2360 E PLATTE AVE|Colorado Springs CO  80909|Colorado Springs|El Paso|CO|80909|
S.E.C.A.M. LLC|S.E.C.A.M. LLC|402-00627|Center - Type 1|Withdrawn|7517 E. Highway 86|Franktown CO  80116|Franktown|Douglas|CO|80116|
S.E.C.A.M. LLC|S.E.C.A.M. LLC|403-00941|Optional Premises|Withdrawn|2102 Golden Valley Road|Loveland CO  80537|Loveland|Larimer|CO|80537|
S.E.C.A.M. LLC|S.E.C.A.M. LLC|403-00942|Optional Premises|Withdrawn|33443 County Road 21|Elizabeth CO  80107|Elizabeth|Elbert|CO|80107|
S.E.C.A.M. LLC|S.E.C.A.M. LLC|403-00943|Optional Premises|Withdrawn|11950 County Road 174|Kiowa CO  80117|Kiowa|Elbert|CO|80117|
S.S.I. CARE CENTER|S.S.I CARE CENTER |403-00506|Optional Premises|Withdrawn|549 E Cimarron|Colorado Springs CO  80903|Colorado Springs|El Paso|CO|80903|
S.S.I. CARE CENTER|S.S.I CARE CENTER |404-00135|Infused Product Manufacturer|Withdrawn|549 E Cimarron|Colorado Springs CO  80903|Colorado Springs|El Paso|CO|80903|
S.S.I. CARE CENTERS|S.S.I CARE CENTER |402-00338|Center - Type 1|Withdrawn|549 E Cimarron|Colorado Springs CO  80903|Colorado Springs|El Paso|CO|80903|
SANIVEK INC.|SANIVEK INC.|402-00711|Center - Type 1|Withdrawn|3129 Delta Drive|Colorado Springs CO  80910|Colorado Springs|El Paso|CO|80910|
SANIVEK INC.|THE SPRINGS CONNECTION LLC|403-01074|Optional Premises|Withdrawn|3129 Delta Drive|Colorado Springs CO  80910|Colorado Springs|El Paso|CO|80910|
SATIVAS LLC|SHIRE SATIVAS LLC|402-00250|Center - Type 1|Withdrawn|29 Kalamath St|Denver CO  80223|Denver|Denver|CO|80223|
SATIVAS LLC|SHIRE SATIVAS LLC|403-00374|Optional Premises|Withdrawn|29 Kalamath St|Denver CO  80223|Denver|Denver|CO|80223|
SENSIMILL II LLC|SENSIMILL II LLC|402-00641|Center - Type 1|Withdrawn|2589 S LEWIS WAY|Denver CO  80227|Denver|Jefferson|CO|80227|
SENSIMILL LLC|SENSIMILL, LLC|403-01035|Optional Premises|Withdrawn|5105 E 38TH ST#101,102|Denver CO  80207|Denver|Denver|CO|80207|
SENSIMILL LLC||402R-00118|Retail Marijuana Store|Withdrawn|468 South Federal Boulevard|Denver CO  80219|Denver|Denver|CO|80219|
SENSIMILL LLC|SENSIMILL LLC|403R-00155|Retail Marijuana Cultivation Facility|Withdrawn|5040 York Street|Denver CO  80216|Denver|Denver|CO|80216|
SENSITIVA HOLISTIC THERAPEUTICS LLC|SENSITIVA HOLISTIC THERAPEUTICS LLC|403-00641|Optional Premises|Withdrawn|5005 CR 59|Center CO  81125|Center|Rio Grande|CO|81125|
SERENDIPITY ENTERPRISES INCORPORATED|SATICA|403-01007|Optional Premises|Withdrawn|1013 N. Nepal Street|Aurora CO  80018|Aurora|Arapahoe|CO|80018|
Serene LLC||402-00384|Center - Type 1|Withdrawn|676 N Circle Dr|Colorado Springs CO  80909|Colorado Springs|El Paso|CO|80909|
Serene LLC||403-00576|Optional Premises|Withdrawn|676 N Circle Dr|Colorado Springs CO  80909|Colorado Springs|El Paso|CO|80909|
Serene LLC||403-00577|Optional Premises|Withdrawn|676 N Circle Dr|Colorado Springs CO  80909|Colorado Springs|El Paso|CO|80909|
Serene LLC||404-00157|Infused Product Manufacturer|Withdrawn|6160 Red Creek Rd West|Pueblo CO  81005|Pueblo|Pueblo|CO|81005|
SEVEN LEAVES LLC||403R-00366|Retail Marijuana Cultivation Facility|Withdrawn|413-425 JOE MARTINEZ BOULEVARD|Pueblo CO  81007|Pueblo|Pueblo|CO|81007|
SEVEN LEAVES LLC||404R-00089|Retail Marijuana Products Mfg|Withdrawn|413-425 JOE MARTINEZ BOULEVARD|Pueblo CO  81007|Pueblo|Pueblo|CO|81007|
SEVEN LEAVES LLC||402R-00288|Retail Marijuana Store|Withdrawn|413-425 JOE MARTINEZ BOULEVARD|Pueblo CO  81007|Pueblo|Pueblo|CO|81007|
SEVEN LEAVES LLC||402-00979|Center - Type 1|Withdrawn|413-425 S. Joe Martinez Boulevard|Pueblo West CO  81007|Pueblo West|Pueblo|CO|81007|
SEVEN LEAVES LLC|SEVEN LEAVES LLC|403-01545|Optional Premises|Withdrawn|425 Joe Martinez Boulevard|Pueblo West CO  81007|Pueblo West|Pueblo|CO|81007|
SEVEN LEAVES LLC||404-00416|Infused Product Manufacturer|Withdrawn|413-425 Joe Martinez Boulevard|Pueblo West CO  81007|Pueblo West|Pueblo|CO|81007|
SHAUN D HADLEY|CRAIG APOTHECARY|403-00710|Optional Premises|Withdrawn|40800 Valley Dr|Steamboat Springs CO  80487|Steamboat Springs|Routt|CO|80487|
SIBANNAC LLC|SIBANNAC LLC|402-00071|Center - Type 1|Withdrawn|586 South Academy Blvd|Colorado Springs CO  80910|Colorado Springs|El Paso|CO|80910|
SIBANNAC LLC|SIBANNAC LLC|403-00103|Optional Premises|Withdrawn|817 Wooten Road|Colorado Springs CO  80915|Colorado Springs|El Paso|CO|80915|
SIBANNAC LLC|SIBANNAC LLC|404-00025|Infused Product Manufacturer|Withdrawn|817 Wooten Road|Colorado Springs CO  80915|Colorado Springs|El Paso|CO|80915|
SIMPLE CARE WELLNESS CENTER LLC|SIMPLE CARE WELLNESS CENTER LLC|402-00652|Center - Type 1|Withdrawn|8270 RAZORBACK RD|Colorado Springs CO  80920|Colorado Springs|El Paso|CO|80920|
SIMPLE CARE WELLNESS CENTER LLC|SIMPLE CARE WELLNESS CENTER LLC|403-00983|Optional Premises|Withdrawn|8290 RAZORBACK RD|Colorado Springs CO  80920|Colorado Springs|El Paso|CO|80920|
SISTEM 8 LLC|SILVER STEM FINE CANNABIS|402-01133|Center - Type 1|Withdrawn|4300 East 8th Avenue, Unit 2|Denver CO  80220|Denver|Denver|CO|80220|
SISTEM 8 LLC|SILVER STEM FINE CANNABIS|403-01741|Optional Premises|Withdrawn|1235 Umatilla Street|Denver CO  80204|Denver|Denver|CO|80204|
SJW3R LLC|Mile High Medicals|402-00187|Center - Type 1|Withdrawn|4095 JACKSON ST.|Denver CO  80216|Denver|Denver|CO|80216|
SJW3R LLC|MILE HIGH MEDICALS|403-00277|Optional Premises|Withdrawn|4095 JACKSON ST.|DENVER CO  80216|DENVER||CO|80216|
SLAM ENTERPRISES LLC|SLAM ENTERPRISES LLC|403-00797|Optional Premises|Withdrawn|319 N. Tejon|Colorado Springs CO  80903|Colorado Springs|El Paso|CO|80903|
SLR WELLNESS LLC|HERBAL SPA |402-00287|Center - Type 1|Withdrawn|4347 N. Tennyson Street|Denver CO  80212|Denver|Denver|CO|80212|
SLR WELLNESS LLC|HERBAL SPA |403-00425|Optional Premises|Withdrawn|1617 W. 12th Avenue|Denver CO  80204|Denver|Denver|CO|80204|
SMART CARE LLC||404-00484|Infused Product Manufacturer|Withdrawn|4696 Glencoe Street|Denver CO  80216|Denver|Denver|CO|80216|
SMART CARE LLC||403-01708|Optional Premises|Withdrawn|4696 Glencoe Street|Denver CO  80216|Denver|Denver|CO|80216|
SMART SPACE DEVELOPMENT LAKEWOOD LLC|C^3 COLORADO SPRINGS LLC (ASSOCIATED BIZ)|402-00685|Center - Type 1|Withdrawn|1677 Wadsworth Blvd|Denver CO  80214|Denver|Jefferson|CO|80214|
SMART SPACE DEVELOPMENT LAKEWOOD LLC|C^3 COLORADO SPRINGS LLC (ASSOCIATED BIZ)|403-01028|Optional Premises|Withdrawn|1677 Wadsworth Blvd|LAKEWOOD CO  80214|LAKEWOOD||CO|80214|
SMART SPACE DEVELOPMENT LAKEWOOD LLC|C^3 COLORADO SPRINGS LLC (ASSOCIATED BIZ)|404-00268|Infused Product Manufacturer|Withdrawn|1677 Wadsworth Blvd|Lakewood CO  80214|Lakewood|Jefferson|CO|80214|
SMITHSTONIAN CANNABIS CLUB OF LOVELAND LLC|SMITHSTONIAN CANNABIS CLUB OF LOVELAND LLC|402-00466|Center - Type 1|Withdrawn|123 N Lincoln|Loveland CO  80537|Loveland|Larimer|CO|80537|
SMITHSTONIAN CANNABIS CLUB OF LOVELAND LLC|SMITHSTONIAN CANNABIS CLUB OF LOVELAND LLC|403-00700|Optional Premises|Withdrawn|3860 N Holly St, Unit 107|Denver CO  80207|Denver|Denver|CO|80207|
SMOKED 2 INC||402R-00289|Retail Marijuana Store|Withdrawn|9698 Montview Boulevard|Aurora CO  80010|Aurora|Arapahoe|CO|80010|
SMOKED INC||402R-00287|Retail Marijuana Store|Withdrawn|519 North Sable Boulevard, Suite A|Aurora CO  80011|Aurora|Adams|CO|80011|
SMOKIN JOES MEDICAL MARIJUANA DISPENSARY LLC|SMOKIN JOES MEDICAL MARIJUANA DISPENSARY LLC|402-00764|Center - Type 1|Withdrawn|721 Main|Fairplay CO  80440|Fairplay|Park|CO|80440|
SMOKIN JOES MEDICAL MARIJUANA DISPENSARY LLC|SMOKIN JOES MEDICAL MARIJUANA DISPENSARY LLC|403-01165|Optional Premises|Withdrawn|721 Main|Fairplay CO  80440|Fairplay|Park|CO|80440|
SNOWSHINE LLC|SNOWSHINE LLC|402-00400|Center - Type 1|Withdrawn|14 Nelson St|Ward CO  80481|Ward|Boulder|CO|80481|
SNOWSHINE LLC|SNOWSHINE LLC|403-00609|Optional Premises|Withdrawn|14 Nelson St|Ward CO  80481|Ward|Boulder|CO|80481|
SOLACE MEDS LLC|SOLACE MEDS LLC|404-00003|Infused Product Manufacturer|Withdrawn|301 SMOKEY ST UNIT A|FORT COLLINS CO  80525|FORT COLLINS||CO|80525|
SOLACE MEDS LLC|SOLACE MEDS LLC|403-00005|Optional Premises|Withdrawn|301 Smokey Street, Unit B|Fort Collins CO  80525|Fort Collins|Larimer|CO|80525|
SOUTH PARK C.C. INC|SOUTH PARK C.C. INC|402-00446|Center - Type 1|Withdrawn|99 S Main St|Alma CO  80420|Alma|Park|CO|80420|
SOUTH PARK C.C. INC|SOUTH PARK C.C. INC|403-00670|Optional Premises|Withdrawn|131 N Main St|Alma CO  80420|Alma|Park|CO|80420|
SOUTH PARK C.C. INC|SOUTH PARK C.C. INC|403-00671|Optional Premises|Withdrawn|99 S Main St|Alma CO  80420|Alma|Park|CO|80420|
SOUTHWEST ALTERNATIVE CARE LLC||402R-00456|Retail Marijuana Store|Withdrawn|3937 West Colfax Avenue|Denver CO  80204|Denver|Denver|CO|80204|
SOUTHWEST ALTERNATIVE CARE LLC||403R-00542|Retail Marijuana Cultivation Facility|Withdrawn|6390 Gunpark Drive, Unit A|Boulder CO  80301|Boulder|Boulder|CO|80301|
SOUTHWEST CANNABIS GROWERS ASSOCIATION LLC|SOUTHWEST CANNABIS GROWERS ASSOCIATION LLC|403-00815|Optional Premises|Withdrawn|672 County Rd 230|Durango CO  81301|Durango|La Plata|CO|81301|
SOVEREIGN SALUD LLC|SOVEREIGN SALUD LLC|403-00235|Optional Premises|Withdrawn|695 BUGGY CIRCLE SUITE B|Carbondale CO  81623|Carbondale|Garfield|CO|81623|
SPRINGS HEALTH ALLIANCE LLC||402-00672|Center - Type 1|Withdrawn|3470 Chelton Loop North Unit H|Colorado Springs CO  80909|Colorado Springs|El Paso|CO|80909|
SPRINGS HEALTH ALLIANCE LLC||404-00264|Infused Product Manufacturer|Withdrawn|3470 Chelton Loop North Unit H|Colorado Springs CO  80909|Colorado Springs|El Paso|CO|80909|
SPRINGS HEALTH ALLIANCE LLC||403-01014|Optional Premises|Withdrawn|Tract 8 Wagon Wheel Ranch|Rush CO  80833|Rush|El Paso|CO|80833|
ST. VRAINS WELLNESS & EXTRACTION CENTER|COLORADO EXTRACTS|403R-00365|Retail Marijuana Cultivation Facility|Withdrawn|2705 FARABAUGH LANE|Pueblo CO  81004|Pueblo|Pueblo|CO|81004|
STAINED GLASS INCORPORATED|STAINED GLASS INCORPORATED|402-00986|Center - Type 1|Withdrawn|123 North Union Boulevard|Colorado Springs CO  80909|Colorado Springs|El Paso|CO|80909|
STAINED GLASS INCORPORATED|STAINED GLASS INCORPORATED|403-01555|Optional Premises|Withdrawn|123 North Union Boulevard|Colorado Springs CO  80909|Colorado Springs|El Paso|CO|80909|
STARBUDS AURORA LLC|STARBUDS AURORA LLC|402R-00268|Retail Marijuana Store|Withdrawn|14591 East Alameda Avenue|Aurora CO  80012|Aurora|Arapahoe|CO|80012|
STARBUDS THORNTON LLC|STARBUDS|402R-00620|Retail Marijuana Store|Withdrawn|8910 Colorado Boulevard|Denver CO  80229|Denver|Adams|CO|80229|
STAY NATIVE MEDICINE|STAY NATIVE MEDICINE|402-00639|Center - Type 1|Withdrawn|430 LAWRENCE ST SUITE C|Central City CO  80427|Central City|Gilpin|CO|80427|
STAY NATIVE MEDICINE|STAY NATIVE MEDICINE|403-00967|Optional Premises|Withdrawn|7161 Valtec Court Unit S|Boulder CO  80302|Boulder|Boulder|CO|80302|
STAY NATIVE MEDICINE|STAY NATIVE MEDICINE|404-00315|Infused Product Manufacturer|Withdrawn|430 LAWRENCE ST SUITE C|Littleton CO  80129|Littleton|Douglas|CO|80129|
STONE MOUNTAIN WELLNESS LLC|STONE MOUNTAIN WELLNESS LLC|402-00467|Center - Type 1|Withdrawn|600 Airport Blvd, Bldg A - Ste F1|Longmont CO  80503|Longmont|Boulder|CO|80503|
STONE MOUNTAIN WELLNESS LLC|STONE MOUNTAIN WELLNESS LLC|403-00701|Optional Premises|Withdrawn|3880 Holly Street|Denver CO  80207|Denver|Denver|CO|80207|
SUCKERS R US|SUCKERS R US|404-00022|Infused Product Manufacturer|Withdrawn|231 CHASE ST|Black Hawk CO  80422|Black Hawk|Gilpin|CO|80422|
SUNNYSIDE ALTERNATIVE MEDICINE LLC|SUNNYSIDE ALTERNATIVE MEDICINE LLC|403-00012|Optional Premises|Withdrawn|2715 W HOLDEN PL|DENVER CO  80204|DENVER||CO|80204|
SUPREME CARE STRAINS AND WELLNESS|SUPREME CARE STRAINS AND WELLNESS|402-00259|Center - Type 1|Withdrawn|6767 E 39th Ave, Ste 107|Denver CO  80207|Denver|Denver|CO|80207|
SUPREME CARE STRAINS AND WELLNESS|SUPREME CARE STRAINS AND WELLNESS|403-00389|Optional Premises|Withdrawn|90 N Rio Grande Blvd|Denver CO  80207|Denver|Denver|CO|80207|
SWEET LEAF LLC|SWEET LEAF|403-01332|Optional Premises|Withdrawn|831 Cedar Hills Road|Penrose CO  81240|Penrose|Fremont|CO|81240|
SWEET LEAF PIONEER LLC|SWEET LEAF PIONEER|404-00241|Infused Product Manufacturer|Withdrawn|0245 MARMOT LANE #5|Eagle CO  81631|Eagle|Eagle|CO|81631|
SWEETLEAF COMPASSION CENTER LLC|SWEETLEAF COMPASSION CENTER LLC|402-00222|Center - Type 2|Withdrawn|5301 LEETSDALE DR.|Denver CO  80246|Denver|Denver|CO|80246|
SWEETWATER PARTNERS LLC|THE GEM|402-00679|Center - Type 1|Withdrawn|1471 Josephine Street|Denver CO  80210|Denver|Denver|CO|80210|
SWISS MEDICAL INDUSTRIES LLC|SWISS MEDICAL INDUSTRIES|403-01175|Optional Premises|Withdrawn|479 County Rd 6|Ridgway CO  81432|Ridgway|Ouray|CO|81432|
