full_name|doing_business_as|license_no|license_type_name|license_status_name|addr_line_1|addr_line_4|addr_city|addr_county|addr_state|addr_zipcode|
JEM DUTCH ACRES LLC|CLOUD CITY COMPASSIONATE CARE|402-00094|Center - Type 1|Voluntary Surrender|1013 Poplar Street, Suite 1|Leadville CO  80461|Leadville|Lake|CO|80461|
JEM DUTCH ACRES LLC|CLOUD CITY COMPASSIONATE CARE|403-00138|Optional Premises|Voluntary Surrender|1900 County Road 8|Leadville CO  80461|Leadville|Lake|CO|80461|
JJF HOLDINGS LLC||403R-00891|Retail Marijuana Cultivation Facility|Voluntary Surrender|1610 Siloam Road|Pueblo CO  81005|Pueblo|Pueblo|CO|81005|
JJ'S WAXWORKS LLC|JJ's WAXWORKS|404-00371|Infused Product Manufacturer|Voluntary Surrender|4257 South Navajo Street|Englewood CO  80110|Englewood|Arapahoe|CO|80110|
JJ'S WAXWORKS LLC|JJ?S WAXWORKS|403-01444|Optional Premises|Voluntary Surrender|4257 South Navajo Street|Englewood CO  80110|Englewood|Arapahoe|CO|80110|
JJ'S WAXWORKS LLC|JJ'S WAXWORKS|404-00414|Infused Product Manufacturer|Voluntary Surrender|1195 West Custer Place, Unit 101|Denver CO  80223|Denver|Denver|CO|80223|
JMC ENTERPRISES INC|FREMONT COUNTY CANNABIS|403-00230|Optional Premises|Voluntary Surrender|19256 County Road 343, Unit D|Buena Vista CO  81211|Buena Vista|Chaffee|CO|81211|
JOSEPH ARTHUR BOTANICALS LLC||403R-00418|Retail Marijuana Cultivation Facility|Voluntary Surrender|728 Ventura Street, Unit B & C|Aurora CO  80011|Aurora|Arapahoe|CO|80011|
JP LABS LLC||403-01527|Optional Premises|Voluntary Surrender|288 South Academy Boulevard,  Suite B|Colorado Springs CO  80910|Colorado Springs|El Paso|CO|80910|
JPJR AND ASSOCIATES LLC||403-00652|Optional Premises|Voluntary Surrender|11975 East 40th Avenue|Denver CO  80239|Denver|Denver|CO|80239|
JRD ENTERPRISES LLC|SILVERTON HASH WORKS|403-00758|Optional Premises|Voluntary Surrender|951 Greene Street|Silverton CO  81433|Silverton|San Juan|CO|81433|
JRD ENTERPRISES LLC|SILVER HASH WORKS|404-00328|Infused Product Manufacturer|Voluntary Surrender|951 Greene Street|Silverton CO  81433|Silverton|San Juan|CO|81433|
JRD ENTERPRISES LLC|SILVERTON HASHWORKS LLC|404R-00070|Retail Marijuana Products Mfg|Voluntary Surrender|951 Greene Street|Silverton CO  81433|Silverton|San Juan|CO|81433|
JRD ENTERPRISES LLC|SILVERTON HASHWORKS LLC|403R-00316|Retail Marijuana Cultivation Facility|Voluntary Surrender|951 Greene Street|Silverton CO  81433|Silverton|San Juan|CO|81433|
JS INVESTMENTS LLC|JS INVESTMENTS LLC|402-00882|Center - Type 1|Voluntary Surrender|401 16th Street|Denver CO  80202|Denver|Denver|CO|80202|
JS INVESTMENTS LLC|JS INVESTMENTS LLC|403-01380|Optional Premises|Voluntary Surrender|401 16th Street|Denver CO  80202|Denver|Denver|CO|80202|
JULIE & KATE BAKED GOODS LLC|JULIES NATURAL EDIBLES|404-00236|Infused Product Manufacturer|Voluntary Surrender|8070 East 40th Avenue|Denver CO  80207|Denver|Denver|CO|80207|
JULIE & KATE BAKED GOODS LLC|JULIES NATURAL EDIBLES|404R-00048|Retail Marijuana Products Mfg|Voluntary Surrender|8070 East 40th Avenue|Denver CO  80207|Denver|Denver|CO|80207|
JULIE CAMILLE LLC|SWEET GRASS KITCHEN|403-01441|Optional Premises|Voluntary Surrender|1135 South Jason Street|Denver CO  80223|Denver|Denver|CO|80223|
K.I.N.D. WELLNESS CENTER LLC|STASH|402-00740|Center - Type 1|Voluntary Surrender|300 AABC, Suite B|Aspen CO  81611|Aspen|Pitkin|CO|81611|
K.I.N.D. WELLNESS CENTER LLC|STASH|403-01127|Optional Premises|Voluntary Surrender|102 North River Road|Snowmass CO  81654|Snowmass|Pitkin|CO|81654|
KARING KIND LLC|KARING KIND LLC|402-00485|Center - Type 1|Voluntary Surrender|5854 Rawhide Court., Suite C|Boulder CO  80302|Boulder|Boulder|CO|80302|
KARING KIND LLC|KARING KIND LLC|403-00720|Optional Premises|Voluntary Surrender|5854 Rawhide Court, Unit C|Boulder CO  80302|Boulder|Boulder|CO|80302|
KARING KIND LLC|KARING KIND LLC|404-00316|Infused Product Manufacturer|Voluntary Surrender|5854 Rawhide Court, Unit C|Boulder CO  80302|Boulder|Boulder|CO|80302|
KC ISLAND GREENERY LLC||403R-00551|Retail Marijuana Cultivation Facility|Voluntary Surrender|7445 Rex Road|Pueblo CO  81005|Pueblo|Pueblo|CO|81005|
KENDALL MOUNTAIN LLC|SILVERTON GREEN WORKS|403R-00347|Retail Marijuana Cultivation Facility|Voluntary Surrender|124 East 13th Street, Unit A|Silverton CO  81433|Silverton|San Juan|CO|81433|
KGN LLC||404R-00201|Retail Marijuana Products Mfg|Voluntary Surrender|16668 East 2nd Avenue|Aurora CO  80011|Aurora|Arapahoe|CO|80011|
KIND LOVE LLC||403-00035|Optional Premises|Voluntary Surrender|2116 South Kalamath Street|Denver CO  80223|Denver|Denver|CO|80223|
KIND LOVE LLC||404-00351|Infused Product Manufacturer|Voluntary Surrender|4890 Joliet Street|Denver CO  80239-2520|Denver|Denver|CO|802392520|
KIND LOVE LLC|KL LLC|402-00878|Center - Type 1|Voluntary Surrender|3425 South Oleander Court, Suite B|Denver CO  80224|Denver|Denver|CO|80224|
KIND LOVE LLC|KL|403-01439|Optional Premises|Voluntary Surrender|2116 South Kalamath Street|Denver CO  80223|Denver|Denver|CO|80223|
KIND LOVE LLC|KL|403-01440|Optional Premises|Voluntary Surrender|4155 Grape Street|Denver CO  80216|Denver|Denver|CO|80216|
KORU HEALING LLC|KORU HEALING|404R-00287|Retail Marijuana Products Mfg|Voluntary Surrender|345 Rogers Lane|Durango CO  81303|Durango|La Plata|CO|81303|
KORU HEALING LLC|KORU HEALING|403R-00832|Retail Marijuana Cultivation Facility|Voluntary Surrender|345 Rogers Lane|Durango CO  81303|Durango|La Plata|CO|81303|
KP LLC|BINSKE|402R-00565|Retail Marijuana Store|Voluntary Surrender|108 South Mill Street Space A and Space B|Aspen CO  81611|Aspen|Pitkin|CO|81611|
L'EAGLE SERVICES LLC|L?EAGLE|402-00119|Center - Type 1|Voluntary Surrender|380 Quivas Street|Denver CO  80223|Denver|Denver|CO|80223|
L'EAGLE SERVICES LLC|L'EAGLE|403-00168|Optional Premises|Voluntary Surrender|380 Quivas Street|Denver CO  80223|Denver|Denver|CO|80223|
LEFT BANK LLC|DIXIE ELIXIRS|403-01445|Optional Premises|Voluntary Surrender|4990 Oakland Street|Denver CO  80239|Denver|Denver|CO|80239|
LIGHTSHADE LABS LLC|LIGHTSHADE|403-00900|Optional Premises|Voluntary Surrender|3950 Holly Street|Denver CO  80207|Denver|Denver|CO|80207|
LIGHTSHADE LABS LLC|LIGHTSHADE LABS|402-00749|Center - Type 1|Voluntary Surrender|745 East 6th Avenue|Denver CO  80203|Denver|Denver|CO|80203|
LIGHTSHADE LABS LLC|LIGHTSHADE|402-01275|Center - Type 1|Voluntary Surrender|1533 Main Street|Longmont CO  80501|Longmont|Boulder|CO|80501|
LIGHTSHADE LABS LLC|LIGHTSHADE|402R-00727|Retail Marijuana Store|Voluntary Surrender|1533 Main Street|Longmont CO  80501|Longmont|Boulder|CO|80501|
LITTLE GREEN PHARMACY INC|LITTLE GREEN PHARMACY|403-01017|Optional Premises|Voluntary Surrender|1331 South Broadway|Denver CO  80210|Denver|Denver|CO|80210|
LIVE GREEN CONSULTING LLC|PATIENTS CHOICE ON MORRISON ROAD|403-00993|Optional Premises|Voluntary Surrender|5775 East 39th Avenue|Denver CO  80207|Denver|Denver|CO|80207|
LIVWELL I LLC|LIVWELL|403-00894|Optional Premises|Voluntary Surrender|2647 8th Avenue, Unit B|Garden City CO  80631|Garden City|Weld|CO|80631|
LIVWELL III LLC|LIVWELL|403-01004|Optional Premises|Voluntary Surrender|5141 Franklin Street|Denver CO  80216|Denver|Denver|CO|80216|
LIVWELL III LLC|LIVWELL|403R-00220|Retail Marijuana Cultivation Facility|Voluntary Surrender|5141 Franklin Street|Denver CO  80216|Denver|Denver|CO|80216|
LJ CONSTRUCTION MANAGEMENT LLC||404R-00195|Retail Marijuana Products Mfg|Voluntary Surrender|5305 Vasquez Boulevard|Commerce City CO  80022|Commerce City|Adams|CO|80022|
LJ CONSTRUCTION MANAGEMENT LLC|LJ Construction LLC|403R-00669|Retail Marijuana Cultivation Facility|Voluntary Surrender|5305 Vasquez Boulevard|Commerce City CO  80022|Commerce City|Adams|CO|80022|
LOST CREEK VENTURES INC|BONFIRE CANNABIS COMPANY|402R-00611|Retail Marijuana Store|Voluntary Surrender|4837 North Washington Street, Suite 100|Denver CO  80216|Denver|Denver|CO|80216|
LUCKY SWEETS LLC|LUCKY EDIBLES|403-01392|Optional Premises|Voluntary Surrender|3980 Franklin Street|Denver CO  80205|Denver|Denver|CO|80205|
LUCKY SWEETS LLC|LUCKY EDIBLES|403R-00146|Retail Marijuana Cultivation Facility|Voluntary Surrender|3980 Franklin Street|Denver CO  80205|Denver|Denver|CO|80205|
LYONS LAKE CORP||403R-00055|Retail Marijuana Cultivation Facility|Voluntary Surrender|4209 N. Delaware Street|Denver CO  80216|Denver|Denver|CO|80216|
MAC CORP|MAC|402-01165|Center - Type 1|Voluntary Surrender|4755 Lima Street|Denver CO  80239|Denver|Denver|CO|80239|
MAC CORP|MAC|403-01779|Optional Premises|Voluntary Surrender|4755 Lima Street|Denver CO  80239|Denver|Denver|CO|80239|
MAC CORP|MAC|402-01200|Center - Type 1|Voluntary Surrender|4425 East Virginia|Glendale CO  80246|Glendale|Arapahoe|CO|80246|
MACLONE OPERATIONS LLC||403R-00758|Retail Marijuana Cultivation Facility|Voluntary Surrender|9670 Dallas Street, Unit 2|Henderson CO  80640|Henderson|Adams|CO|80640|
MADISON ENTERPRISES LLC|PINK HOUSE CHERRY|403-00242|Optional Premises|Voluntary Surrender|4900 Colorado Boulevard|Denver CO  80216|Denver|Denver|CO|80216|
MAGGIES FARM LLC||403-01153|Optional Premises|Voluntary Surrender|4211 Fremont County Road 84|Florence CO  81226|Florence|Fremont|CO|81226|
MAGGIES FARM LLC||403R-00290|Retail Marijuana Cultivation Facility|Voluntary Surrender|3900 North 27th Lane|Pueblo CO  81001|Pueblo|Pueblo|CO|81001|
MAGGIES FARM LLC||403R-00303|Retail Marijuana Cultivation Facility|Voluntary Surrender|3900 North 27th Lane|Pueblo CO  81001|Pueblo|Pueblo|CO|81001|
MAGNA MARKETING INC|HERBS 4 YOU|402-00064|Center - Type 1|Voluntary Surrender|20 East 9th Avenue|Denver CO  80203|Denver|Denver|CO|80203|
MAGNA MARKETING INC|HERBS 4 YOU|403-00087|Optional Premises|Voluntary Surrender|1325 South Inca Street Unit B|Denver CO  80223|Denver|Denver|CO|80223|
MAGNA MARKETING INC|HERBS 4 YOU|403R-00095|Retail Marijuana Cultivation Facility|Voluntary Surrender|1325 South Inca Street, Unit B|Denver CO  80223|Denver|Denver|CO|80223|
MAKERSMIPS LLC|PURE COLORADO|404R-00303|Retail Marijuana Products Mfg|Voluntary Surrender|9690 Dallas Street, Unit L|Henderson CO  80640-8484|Henderson|Adams|CO|806408484|
MAKERSMIPS LLC|PURE COLORADO|404-00582|Infused Product Manufacturer|Voluntary Surrender|9690 Dallas Street, Unit L|Henderson CO  80640|Henderson|Adams|CO|80640|
MARISOL THERAPEUTICS LLC||403R-00080|Retail Marijuana Cultivation Facility|Voluntary Surrender|2204 Hickory Lane|Pueblo CO  81001|Pueblo|Pueblo|CO|81001|
MARTINS NATURAL MEDICINALS LLC|MEDICINE MAN OF GLENWOOD SPRINGS|402-00529|Center - Type 1|Voluntary Surrender|216 6th Street, Suite A|Glenwood Springs CO  81601|Glenwood Springs|Garfield|CO|81601|
MARTINS NATURAL MEDICINALS LLC||403-01261|Optional Premises|Voluntary Surrender|3768 Highway 82, Unit 203|Glenwood Springs CO  81601|Glenwood Springs|Garfield|CO|81601|
MARY JANES MEDICINALS LLC|MARY JANES MEDICINALS|403-01595|Optional Premises|Voluntary Surrender|761 Vance Drive|Telluride CO  81435|Telluride|San Miguel|CO|81435|
MARYS LLC||402-00077|Center - Type 1|Voluntary Surrender|200 South Sharp Avenue|Oak Creek CO  80467|Oak Creek|Routt|CO|80467|
MARYS LLC||403-00111|Optional Premises|Voluntary Surrender|209 Nancy Crawford Boulevard|Oak Creek CO  80467|Oak Creek|Routt|CO|80467|
MARYS LLC||403-00112|Optional Premises|Voluntary Surrender|209 Nancy Crawford Boulevard|Oak Creek CO  80467|Oak Creek|Routt|CO|80467|
MEDICAL CANNABIS COLORADO LLC|CURE COLORADO|403-01587|Optional Premises|Voluntary Surrender|63510 East Highway 96|Boone CO  81025|Boone|Pueblo|CO|81025|
MEDICAL CANNABIS COLORADO LLC|CURE COLORADO|402-01204|Center - Type 1|Voluntary Surrender|1315 Elm Avenue|Rocky Ford CO  81067|Rocky Ford|Otero|CO|81067|
MEDICAL CANNABIS COLORADO LLC|CURE COLORADO|403-01854|Optional Premises|Voluntary Surrender|1315 Elm Avenue|Rocky Ford CO  81067|Rocky Ford|Otero|CO|81067|
MEDICAL MARIJUANA OF THE ROCKIES LLC||402-00753|Center - Type 1|Voluntary Surrender|720 Summit Boulevard|Frisco CO  80443|Frisco|Summit|CO|80443|
MEDICAL MARIJUANA OF THE ROCKIES LLC||403-01150|Optional Premises|Voluntary Surrender|5385 Montezuma Road|Montezuma CO  80435|Montezuma|Summit|CO|80435|
MEDICAL MARIJUANA OF THE ROCKIES LLC||403-01323|Optional Premises|Voluntary Surrender|720 Summit Boulevard, Suite 101-A|Frisco CO  80443|Frisco|Summit|CO|80443|
MEDICAL MARIJUANA OF THE ROCKIES LLC|SUMMIT MARIJUANA|402R-00384|Retail Marijuana Store|Voluntary Surrender|1121 Dillon Dam Road, Unit 20|Frisco CO  80443|Frisco|Summit|CO|80443|
MEDICAL MARIJUANA OF THE ROCKIES LLC|SUMMIT MARIJUANA|403R-00427|Retail Marijuana Cultivation Facility|Voluntary Surrender|1121 Dillon Dam Road|Frisco CO  80443|Frisco|Summit|CO|80443|
MEDICAL MJ SUPPLY LLC|Medical MJ Supply|403-00580|Optional Premises|Voluntary Surrender|4845-55 Van Gordon Street|Wheat Ridge CO  80033|Wheat Ridge|Jefferson|CO|80033|
MEDICAL MJ SUPPLY LLC|BESTCOLORADOMEDS.ORG|403R-00490|Retail Marijuana Cultivation Facility|Voluntary Surrender|120 Hemlock Street, Suites 110 & 120|Fort Collins CO  80524|Fort Collins|Larimer|CO|80524|
MEDICAL MJ SUPPLY LLC|BEST COLORADO MEDS.ORG|402R-00426|Retail Marijuana Store|Voluntary Surrender|810 North College Avenue|Fort Collins CO  80524|Fort Collins|Larimer|CO|80524|
MEDICINAL WELLNESS CENTER LLC|OASIS CANNABIS SUPER STORE|402-00562|Center - Type 2|Voluntary Surrender|5430 West 44th Avenue|Mountain View CO  80212|Mountain View|Jefferson|CO|80212|
MEDICINAL WELLNESS CENTER LLC|OASIS CANNABIS CONCENTRATES|404R-00014|Retail Marijuana Products Mfg|Voluntary Surrender|5195 East 39th Avenue, #101|Denver CO  80207|Denver|Denver|CO|80207|
MEDICINAL WELLNESS CENTER LLC|MEDICINAL OASIS LLC|403R-00129|Retail Marijuana Cultivation Facility|Voluntary Surrender|5195 East 39th Avenue|Denver CO  80207|Denver|Denver|CO|80207|
MEDS 2 U MEDICAL MARIJUANA DISPENSARY LLC|AMENDMENT 20 CAREGIVERS|402-00663|Center - Type 1|Voluntary Surrender|2727 Palmer Park Blvd.|Colorado Springs CO  80909|Colorado Springs|El Paso|CO|80909|
MEDS 2 U MEDICAL MARIJUANA DISPENSARY LLC|AMENDMENT 20 CAREGIVERS|403-00998|Optional Premises|Voluntary Surrender|3225 S. Drennan Industrial Loop|Colorado Springs CO  80910|Colorado Springs|El Paso|CO|80910|
MESA GREENS LLC|MESA GREENS |402-01003|Center - Type 1|Voluntary Surrender|1805 Santa Fe Drive|Pueblo CO  81006|Pueblo|Pueblo|CO|81006|
MESA GREENS LLC|MESA GREENS |403-01576|Optional Premises|Voluntary Surrender|1805 Santa Fe Drive, Suite F, G|Pueblo CO  81006|Pueblo|Pueblo|CO|81006|
MESA ORGANICS LTD|MESA ORGANICS|403-01670|Optional Premises|Voluntary Surrender|30899 Highway 50 East|Pueblo CO  81006|Pueblo|Pueblo|CO|81006|
MESA ORGANICS LTD|MESA ORGANICS|404-00460|Infused Product Manufacturer|Voluntary Surrender|30899 Highway 50 East|Pueblo CO  81006|Pueblo|Pueblo|CO|81006|
MESA ORGANICS LTD|MESA ORGANICS|402-01073|Center - Type 1|Voluntary Surrender|30899 Highway 50 East|Pueblo CO  81006|Pueblo|Pueblo|CO|81006|
METROPOLIS MEDICAL LLC|TRU CANNABIS OFF HAVANA|403-00612|Optional Premises|Voluntary Surrender|4600 Ironton Street|Denver CO  80239|Denver|Denver|CO|80239|
MGI INC|KINDMAN|402-00133|Center - Type 1|Voluntary Surrender|4125 Elati Street|Denver CO  80216|Denver|Denver|CO|80216|
MGI INC|KINDMAN|403-00186|Optional Premises|Voluntary Surrender|4125 Elati Street|Denver CO  80216|Denver|Denver|CO|80216|
MGI INC|KINDMAN|403-00187|Optional Premises|Voluntary Surrender|4715 Colorado Blvd.|Denver CO  80216|Denver|Denver|CO|80216|
MHG ENTERPRISES LLC||404-00521|Infused Product Manufacturer|Voluntary Surrender|4550 Jason Street|Denver CO  80211|Denver|Denver|CO|80211|
MHG ENTERPRISES LLC||403-01768|Optional Premises|Voluntary Surrender|4550 Jason Street|Denver CO  80211|Denver|Denver|CO|80211|
MHG ENTERPRISES LLC||404R-00302|Retail Marijuana Products Mfg|Voluntary Surrender|4550 Jason Street|Denver CO  80211|Denver|Denver|CO|80211|
MIDDLE BOULDER MANAGEMENT LLC|ICEBOX FLOWER NEDERLAND|404R-00142|Retail Marijuana Products Mfg|Voluntary Surrender|150 North Jefferson Street, Units B3 & B7|Nederland CO  80466|Nederland|Boulder|CO|80466|
MIDWEST RANCH LLC||403R-00261|Retail Marijuana Cultivation Facility|Voluntary Surrender|50100 East Highway 96, Suite B|Boone CO  81025|Boone|Pueblo|CO|81025|
MIKE SQUARED LLC|BOULDER MARIJUANA COMPANY|402-00183|Center - Type 1|Voluntary Surrender|2111 30th Street, Unit A|Boulder CO  80301|Boulder|Boulder|CO|80301|
MIKE SQUARED LLC|BOULDER MEDICAL MARIJUANA DISPENSARY|403-00273|Optional Premises|Voluntary Surrender|2480 49th Street, Unit H|Boulder CO  80301|Boulder|Boulder|CO|80301|
MIKE SQUARED LLC|BOULDER MARIJUANA CO.|402R-00183|Retail Marijuana Store|Voluntary Surrender|2111 30th Street, Unit A|Boulder CO  80301|Boulder|Boulder|CO|80301|
MILAGRO WELLNESS HEALING LLC|MIND BODY SPIRIT 2|403R-00191|Retail Marijuana Cultivation Facility|Voluntary Surrender|811 County Road 308 |Downieville CO  80436|Downieville|Clear Creek|CO|80436|
MILE HIGH GREEN CROSS LLC||403-00881|Optional Premises|Voluntary Surrender|1015 West Evans Avenue, Units A & B|Denver CO  80223|Denver|Denver|CO|80223|
MILE HIGH GREEN CROSS LLC||403-01125|Optional Premises|Voluntary Surrender|1015 West Evans Avenue, Unit A/B|Denver CO  80223|Denver|Denver|CO|80223|
MILE HIGH GREEN CROSS LLC||403R-00527|Retail Marijuana Cultivation Facility|Voluntary Surrender|1015 West Evans Avenue, Unit A/B|Denver CO  80223|Denver|Denver|CO|80223|
MILE HIGH MEDICAL CANNABIS LLC||403-00740|Optional Premises|Voluntary Surrender|4209 Delaware Street (Rear Warehouse)|Denver CO  80216|Denver|Denver|CO|80216|
MILE HIGH WELLNESS LLC||402-00178|Center - Type 1|Voluntary Surrender|4905 East 41st Avenue|Denver CO  80216|Denver|Denver|CO|80216|
MJ DURANGO LLC||403R-00592|Retail Marijuana Cultivation Facility|Voluntary Surrender|28753 East US Highway 160|Durango CO  81301|Durango|La Plata|CO|81301|
MK WHOLESALE LLC||403R-00717|Retail Marijuana Cultivation Facility|Voluntary Surrender|462 Laredo Street, Unit G|Aurora CO  80017|Aurora|Arapahoe|CO|80017|
MMCC LLC|MEDICAL MARIJUANA CENTER OF CARBONDALE|402-00511|Center - Type 1|Voluntary Surrender|60 N 3rd St|Carbondale CO  81623|Carbondale|Garfield|CO|81623|
MMCC LLC|MEDICAL MARIJUANA CENTER OF CARDONDALE|403-00751|Optional Premises|Voluntary Surrender|60 North 3rd Street|Carbondale CO  81623|Carbondale|Garfield|CO|81623|
MMCC LLC|THE CENTER|402R-00213|Retail Marijuana Store|Voluntary Surrender|60 N 3rd St|Carbondale CO  81623|Carbondale|Garfield|CO|81623|
MMCC LLC|THE CENTER|403R-00279|Retail Marijuana Cultivation Facility|Voluntary Surrender|60 N 3rd St|Carbondale CO  81623|Carbondale|Garfield|CO|81623|
MMD OF COLORADO LLC||403-01349|Optional Premises|Voluntary Surrender|4700 Kingston Street|Denver CO  80239|Denver|Denver|CO|80239|
MMJ AMERICA INC|BOULDER MMJ|403-00423|Optional Premises|Voluntary Surrender|1617 West 12th Avenue|Denver CO  80204|Denver|Denver|CO|80204|
MMJ AMERICA INC|BOULDER MMJ|402R-00202|Retail Marijuana Store|Voluntary Surrender|1909 Broadway Street, Suite LL|Boulder CO  80302|Boulder|Boulder|CO|80302|
MMJ AMERICA INC|BOULDER MMJ|403R-00262|Retail Marijuana Cultivation Facility|Voluntary Surrender|1617 West 12th Avenue|Denver CO  80204|Denver|Denver|CO|80204|
MMJ SHERIDAN LLC|MMJ AMERICA SHERIDAN|403-01675|Optional Premises|Voluntary Surrender|1205 West Evans Avenue|Denver CO  80223|Denver|Denver|CO|80223|
MMK LIMITED|GRAND LIFE SOLUTIONS|402R-00350|Retail Marijuana Store|Voluntary Surrender|62429 US Highway 40, Unit 3|Granby CO  80446|Granby|Grand|CO|80446|
MMK LIMITED|GRAND LIFE SOLUTIONS|403R-00388|Retail Marijuana Cultivation Facility|Voluntary Surrender|62429 US Highway 40, Unit A&B|Granby CO  80446|Granby|Grand|CO|80446|
MMST LLC|WELLSPRING COLLECTIVE |403-01024|Optional Premises|Voluntary Surrender|1285 West Byers Place, Unit B,|Denver CO  80223|Denver|Denver|CO|80223|
MOJO ENTOURAGE LLC|MOJO ENTOURAGE|403R-00642|Retail Marijuana Cultivation Facility|Voluntary Surrender|21000 East 32nd Avenue Parkway, Unit C|Aurora CO  80011|Aurora|Adams|CO|80011|
MOTHER SPRING MANAGEMENT LLC|GROWHOUSE PAGOSA SPRINGS|402R-00520|Retail Marijuana Store|Voluntary Surrender|2149 Eagle Drive|Pagosa Springs CO  81147|Pagosa Springs|Archuleta|CO|81147|
MOUNTAIN GIRL LPT INC||404-00431|Infused Product Manufacturer|Voluntary Surrender|794 East 51st Avenue|Denver CO  80216|Denver|Denver|CO|80216|
MOUNTAIN GIRL LPT INC||403-01588|Optional Premises|Voluntary Surrender|794 East 51st Avenue|Denver CO  80216|Denver|Denver|CO|80216|
MOUNTAIN HIGH PRODUCTS LLC|WANA|403R-00403|Retail Marijuana Cultivation Facility|Voluntary Surrender|7161 Valtec Court, Units A, D & E|Boulder CO  80301|Boulder|Boulder|CO|80301|
MOUNTAIN HIGH SUCKERS LLC|MOUNTAIN HIGH SUCKERS|403-00363|Optional Premises|Voluntary Surrender|400 South Lipan Street, Unit 11|Denver CO  80223|Denver|Denver|CO|80223|
MOUNTAIN HIGH SUCKERS LLC|MOUNTAIN HIGH SUCKERS|403-01794|Optional Premises|Voluntary Surrender|400 South Lipan Street, Unit 11|Denver CO  80223|Denver|Denver|CO|80223|
MOUNTAIN MEDICINALS INC|MOUNTAIN MEDICINALS WELLNESS CENTER|402-00282|Center - Type 1|Voluntary Surrender|2313 Colorado Boulevard|Idaho Springs CO  80452|Idaho Springs|Clear Creek|CO|80452|
MOUNTAIN MEDICINALS INC|MOUNTAIN MEDICINALS WELLNESS CENTER|403-00416|Optional Premises|Voluntary Surrender|2313 Colorado Boulevard|Idaho Springs CO  80452|Idaho Springs|Clear Creek|CO|80452|
NATIONAL GREEN SOURCE LLC||403R-00447|Retail Marijuana Cultivation Facility|Voluntary Surrender|1900 South Freeway |Pueblo CO  81004|Pueblo|Pueblo|CO|81004|
NATIONAL GREEN SOURCE LLC||403R-00448|Retail Marijuana Cultivation Facility|Voluntary Surrender|1900 South Freeway|Pueblo CO  81004|Pueblo|Pueblo|CO|81004|
NATIONAL GREEN SOURCE LLC||404R-00110|Retail Marijuana Products Mfg|Voluntary Surrender|1900 South Freeway|Pueblo CO  81004|Pueblo|Pueblo|CO|81004|
NATURAL CHOICE CO-OP|NATURAL CHOICE|404-00295|Infused Product Manufacturer|Voluntary Surrender|2835 Downhill Plaza, Unit 603|Steamboat Springs CO  80487|Steamboat Springs|Routt|CO|80487|
NATURAL CHOICE CO-OP|NATURAL CHOICE|404R-00028|Retail Marijuana Products Mfg|Voluntary Surrender|2835 Downhill Plaza, Unit 604|Steamboat Springs CO  80487|Steamboat Springs|Routt|CO|80487|
NATURES BEST LLC||402-00006|Center - Type 1|Voluntary Surrender|4601 East Mississippi Avenue|Glendale CO  80246-8202|Glendale|Arapahoe|CO|802468202|
NATURES BEST LLC||403-00008|Optional Premises|Voluntary Surrender|1240 South Bannock Street|Denver CO  80223|Denver|Denver|CO|80223|
NATURES BEST LLC||403-01489|Optional Premises|Voluntary Surrender|1240 South Bannock Street|Denver CO  80223|Denver|Denver|CO|80223|
NATURES BEST LLC||403R-00556|Retail Marijuana Cultivation Facility|Voluntary Surrender|1240 South Bannock Street|Denver CO  80223|Denver|Denver|CO|80223|
NATURES CURE III LLC|THE COLFAX POT SHOP|403R-00035|Retail Marijuana Cultivation Facility|Voluntary Surrender|635 Bryant Street|Denver CO  80204|Denver|Denver|CO|80204|
NATURES HERBS & WELLNESS CENTER|NATURES HERBS & WELLNESS CENTER|403-01357|Optional Premises|Voluntary Surrender|540 27th Street|Garden City CO  80631|Garden City|Weld|CO|80631|
NATURES HERBS & WELLNESS CENTER II LLC||403R-00259|Retail Marijuana Cultivation Facility|Voluntary Surrender|17224 North Frontage Road|Log Lane Village CO  80705|Log Lane Village|Morgan|CO|80705|
NATURES WAY WELLNESS CENTER INC|SINSEMILLA GARDENS|402-00457|Center - Type 1|Voluntary Surrender|5012 North Academy Boulevard|Colorado Springs CO  80918|Colorado Springs|El Paso|CO|80918|
NATURES WAY WELLNESS CENTER INC|SINSEMILLA GARDENS|403-00690|Optional Premises|Voluntary Surrender|2815 North El Paso Street Units A, C & D|Colorado Springs CO  80907|Colorado Springs|El Paso|CO|80907|
NATURES WAY WELLNESS CENTER INC|SINSEMILLA GARDENS|402-00892|Center - Type 1|Voluntary Surrender|2815 North El Paso Street, Unit D|Colorado Springs CO  80907|Colorado Springs|El Paso|CO|80907|
NATURES WAY WELLNESS CENTER INC|SINSEMILLA GARDENS|403-01412|Optional Premises|Voluntary Surrender|2815 North El Paso Street Unit D|Colorado Springs CO  80907|Colorado Springs|El Paso|CO|80907|
NEW AGE MEDICAL LLC||403-00686|Optional Premises|Voluntary Surrender|5156 Clarkson Street, Building 2, Unit B|Denver CO  80216|Denver|Denver|CO|80216|
NEW AGE MEDICAL LLC||403-00882|Optional Premises|Voluntary Surrender|1453 Woolsey Heights|Colorado Springs CO  80915|Colorado Springs|El Paso|CO|80915|
NEW AGE MEDICAL LLC||403-00884|Optional Premises|Voluntary Surrender|1453 Woolsey Heights|Colorado Springs CO  80915|Colorado Springs|El Paso|CO|80915|
