full_name|doing_business_as|license_no|license_type_name|license_status_name|addr_line_1|addr_line_4|addr_city|addr_county|addr_state|addr_zipcode|
SUSTAINABLE HEALTH LLC|14ER GARDENS|403-00685|Optional Premises|Approved|1840 Commerce Street, Units D, E & F|Boulder CO  80301|Boulder|Boulder|CO|80301|
SUSTAINABLE HEALTH LLC|14ER GARDENS|404-00189|Infused Product Manufacturer|Approved|1840 Commerce Street, Unit F|Boulder CO  80301|Boulder|Boulder|CO|80301|
SUSTAINABLE HEALTH LLC|14er HOLISTICS|402R-00208|Retail Marijuana Store|Approved|2897 Mapleton Avenue, Suite 800|Boulder CO  80301|Boulder|Boulder|CO|80301|
SUSTAINABLE HEALTH LLC|14er GARDENS|403R-00268|Retail Marijuana Cultivation Facility|Approved|1840 Commerce Street, Units A, B, and C|Boulder CO  80301|Boulder|Boulder|CO|80301|
SUSTAINABLE HEALTH LLC|14er INFUSIONS|404R-00050|Retail Marijuana Products Mfg|Approved|1840 Commerce Street, Unit F|Boulder CO  80301|Boulder|Boulder|CO|80301|
SUSTAINABLE HEALTH LLC|14ER GARDENS|403R-00839|Retail Marijuana Cultivation Facility|Approved|1830 55th Street|Boulder CO  80301|Boulder|Boulder|CO|80301|
SWEET LEAF PIONEER LLC||402-00614|Center - Type 1|Approved|1286 Chambers Avenue,  #105|Eagle CO  81631|Eagle|Eagle|CO|81631|
SWEET LEAF PIONEER LLC||403-00912|Optional Premises|Approved|0245 Marmot Lane,  #5|Eagle CO  81631|Eagle|Eagle|CO|81631|
SWEET LEAF PIONEER LLC||402R-00211|Retail Marijuana Store|Approved|1286 Chambers Avenue, Suite 101,|Eagle CO  81631|Eagle|Eagle|CO|81631|
SWEET LEAF PIONEER LLC||403R-00277|Retail Marijuana Cultivation Facility|Approved|245 Marmot Lane, Unit 5,|Eagle CO  81631|Eagle|Eagle|CO|81631|
SWEETWATER GROUP LLC|SWEETWATER CANNABIS|403R-01141|Retail Marijuana Cultivation Facility|Approved|1335 Highway 85/87|Walsenburg CO  81089|Walsenburg|Huerfano|CO|81089|
SWEETWATER PARTNERS LLC|EL JEFE|403-01022|Optional Premises|Approved|4260 Kearney Street|Denver CO  80216|Denver|Denver|CO|80216|
SWEETWATER PARTNERS LLC|THE PREZ|403-01023|Optional Premises|Approved|4240 Kearney Street|Denver CO  80216|Denver|Denver|CO|80216|
SWEETWATER PARTNERS LLC|GOOD CHEMISTRY |402-00681|Center - Type 1|Approved|1724 South Broadway|Denver CO  80210|Denver|Denver|CO|80210|
SWEETWATER PARTNERS LLC|THE PREZ|403R-00036|Retail Marijuana Cultivation Facility|Approved|4240 Kearney Street|Denver CO  80216|Denver|Denver|CO|80216|
SWEETWATER PARTNERS LLC|EL JEFE|403R-00037|Retail Marijuana Cultivation Facility|Approved|4260 North Kearney Street|Denver CO  80216|Denver|Denver|CO|80216|
SWEETWATER PARTNERS LLC|GOOD CHEMISTRY|402R-00031|Retail Marijuana Store|Approved|330 East Colfax Avenue|Denver CO  80203|Denver|Denver|CO|80203|
SWEETWATER PARTNERS LLC|GOOD CHEMISTRY|402R-00032|Retail Marijuana Store|Approved|1724 South Broadway|Denver CO  80210|Denver|Denver|CO|80210|
SWEETWATER PARTNERS LLC|WS THE RUBY|403-01498|Optional Premises|Approved|1301 South Cherokee Street|Denver CO  80223|Denver|Denver|CO|80223|
SWEETWATER PARTNERS LLC|WS EL JEFE|403-01499|Optional Premises|Approved|4260 Kearney Street|Denver CO  80216|Denver|Denver|CO|80216|
SWEETWATER PARTNERS LLC|GOOD CHEMISTRY|402R-00275|Retail Marijuana Store|Approved|16840 East Iliff Avenue|Aurora CO  80013|Aurora|Arapahoe|CO|80013|
SWEETWATER PARTNERS LLC|GOOD CHEMISTRY|402-00680|Center - Type 1|Approved|330 East Colfax Avenue|Denver CO  80203|Denver|Denver|CO|80203|
SYLS LLC|STRAWBERRY FIELDS|402R-00537|Retail Marijuana Store|Approved|2285 North Interstate 25|Pueblo CO  81008|Pueblo|Pueblo|CO|81008|
SYLS LLC|STRAWBERRY FIELDS|404R-00282|Retail Marijuana Products Mfg|Approved|2285 North Interstate 25|Pueblo CO  81008|Pueblo|Pueblo|CO|81008|
TAI CHI BROTHERS INC||403R-01099|Retail Marijuana Cultivation Facility|Approved|8422 Maverick Lane|Ordway CO  81063|Ordway|Crowley|CO|81063|
TALL TREES LLC||403R-00876|Retail Marijuana Cultivation Facility|Approved|472 Laredo Street, Unit F & G|Aurora CO  80011-9210|Aurora|Arapahoe|CO|800119210|
TASTEBUDZ LLC|AROMA|402R-00550|Retail Marijuana Store|Approved|5433 Quebec Street|Commerce City CO  80022|Commerce City|Adams|CO|80022|
TASTEBUDZ MIP LLC||404-00496|Infused Product Manufacturer|Approved|1805 Santa Fe Drive Unit C|Pueblo CO  81006|Pueblo|Pueblo|CO|81006|
TBF CORPORATION||403R-01160|Retail Marijuana Cultivation Facility|Approved|8032 Maverick Lane|Ordway CO  81063|Ordway|Crowley|CO|81063|
TDFT LIMITED|[WHT LBL]|403R-00709|Retail Marijuana Cultivation Facility|Approved|1224 Commerce Court, Unit 1|Lafayette CO  80026|Lafayette|Boulder|CO|80026|
TDFT LIMITED|[WHT LBL]|404R-00219|Retail Marijuana Products Mfg|Approved|1224 Commerce Court, Unit 1|Lafayette CO  80026|Lafayette|Boulder|CO|80026|
TDFT LIMITED|[WHT LBL]|404-00532|Infused Product Manufacturer|Approved|1224 Commerce Court, Unit 1|Lafayette CO  80026|Lafayette|Boulder|CO|80026|
TDFT LIMITED|[WHT LBL]|403-01800|Optional Premises|Approved|1224 Commerce Court, Unit 1|Lafayette CO  80026|Lafayette|Boulder|CO|80026|
TDM LLC|TREES|402R-00652|Retail Marijuana Store|Approved|5005 South Federal Boulevard|Englewood CO  80110|Englewood|Arapahoe|CO|80110|
TDS CONSULTING LLC||407-00006|MMJ Operator|Approved|5452 East 140th Place|Thornton CO  80602|Thornton|Adams|CO|80602|
TDS CONSULTING LLC||407R-00009|RMJ Operator|Approved|5452 East 140th Place|Thornton CO  80602|Thornton|Adams|CO|80602|
TEAJUANA LTD||404R-00323|Retail Marijuana Products Mfg|Approved|34093 Highway 285|Villa Grove CO  81155|Villa Grove|Saguache|CO|81155|
TEEWEEKNOT ||404R-00441|Retail Marijuana Products Mfg|Approved|153 Highway 550 Unit #203|Ridgway CO  81432|Ridgway|Ouray|CO|81432|
TELLURIDE GREEN ROOM LLC|TELLURIDE GREEN ROOM|402-00474|Center - Type 1|Approved|250 South Fir Street, Units 5 & 6|Telluride CO  81435|Telluride|San Miguel|CO|81435|
TELLURIDE GREEN ROOM LLC|TELLURIDE GREEN ROOM|402R-00134|Retail Marijuana Store|Approved|250 South Fir Street, #5 & #6|Telluride CO  81435|Telluride|San Miguel|CO|81435|
TELLURIDE GREEN ROOM LLC|TELLURIDE GREEN ROOM|403-01902|Optional Premises|Approved|268 Beaver Canyon Lane|Norwood CO  81423|Norwood|San Miguel|CO|81423|
TELLURIDE GREEN ROOM LLC|TELLURIDE GREEN ROOM|403R-01083|Retail Marijuana Cultivation Facility|Approved|268 Beaver Canyon Lane|Norwood CO  81423|Norwood|San Miguel|CO|81423|
TELLURIDE GREEN ROOM LLC|NATURITA GREEN ROOM|402R-00815|Retail Marijuana Store|Approved|340 West Main Street|Naturita CO  81422|Naturita|Montrose|CO|81422|
TELOS LLC||404R-00388|Retail Marijuana Products Mfg|Approved|1225 Blue Spruce Drive Unit P|Fort Collins CO  80524|Fort Collins|Larimer|CO|80524|
TEN SIX LLC||404-00488|Infused Product Manufacturer|Approved|1105 South Tejon Street|Colorado Springs CO  80903|Colorado Springs|El Paso|CO|80903|
TENDERFOOT HEALTH COLLECTIVE||402R-00381|Retail Marijuana Store|Approved|840 Oak Street, Suites A, B & C|Salida CO  81201|Salida|Chaffee|CO|81201|
TENDERFOOT HEALTH COLLECTIVE||403R-00423|Retail Marijuana Cultivation Facility|Approved|2510 47th Street, Suite GG|Boulder CO  80301|Boulder|Boulder|CO|80301|
TEQ ANALYTICAL LABORATORIES INC||405R-00019|RMJ Testing Facility|Approved|12635 East Montview Boulevard Suite 175|Aurora CO  80045|Aurora|Adams|CO|80045|
TEQ ANALYTICAL LABORATORIES INC||405-00014|MMJ Testing Facility|Approved|12635 East Montview Boulevard, Suite 175|Aurora CO  80045|Aurora|Adams|CO|80045|
TERPS LLC|TERPS|402-00443|Center - Type 1|Approved|1000 West Fillmore Street, Suite 105|Colorado Springs CO  80907|Colorado Springs|El Paso|CO|80907|
TERPS LLC|TERPS|404-00185|Infused Product Manufacturer|Approved|1000 West Fillmore Street, Suite 105|Colorado Springs CO  80907|Colorado Springs|El Paso|CO|80907|
TERPS LLC|TERPS|403-01925|Optional Premises|Approved|428 South McCulloch Boulevard Unit B|Pueblo West CO  81007|Pueblo West|Pueblo|CO|81007|
TERRA HEALTH CARE LABS  INC|AGRISCIENCE LABS|405R-00032|RMJ Testing Facility|Approved|701 Main Street  Unit D|Silt CO  81652|Silt|Garfield|CO|81652|
TERRA HEALTH CARE LABS INC||405R-00005|RMJ Testing Facility|Approved|2120 South Birch Street|Denver CO  80222|Denver|Denver|CO|80222|
TERRA HEALTH CARE LABS INC|AGRISCIENCE LABS|405-00002|MMJ Testing Facility|Approved|2120 South Birch Street|Denver CO  80222|Denver|Denver|CO|80222|
TERRA HEALTH CARE LABS INC|AGRISCIENCE LABS|405-00017|MMJ Testing Facility|Approved|701 Main Street Unit D|Silt CO  81652|Silt|Garfield|CO|81652|
TERRAPIN SEPARATIONS INC|2M CONSULTING|404R-00202|Retail Marijuana Products Mfg|Approved|472 Laredo Street, Unit J|Aurora CO  80011|Aurora|Arapahoe|CO|80011|
TESLA LLC||402-01185|Center - Type 1|Approved|4155 Grape Street|Denver CO  80216|Denver|Denver|CO|80216|
TESLA LLC||403-01814|Optional Premises|Approved|5200 East Smith Road, Suite 140|Denver CO  80216|Denver|Denver|CO|80216|
TESLA LLC||403-01815|Optional Premises|Approved|4155 Grape Street|Denver CO  80216|Denver|Denver|CO|80216|
TETRAHYDROCENTER LLC|TETRAHYDROCENTER|402R-00059|Retail Marijuana Store|Approved|9206 East Hampden Avenue|Denver CO  80231|Denver|Denver|CO|80231|
TETRAHYDROCENTER LLC||403R-00074|Retail Marijuana Cultivation Facility|Approved|4400 North York Street|Denver CO  80216|Denver|Denver|CO|80216|
TETRAHYDROCENTER LLC|TETRAHYDROCENTER |403R-00075|Retail Marijuana Cultivation Facility|Approved|221 North Wyandot Street|Denver CO  80223|Denver|Denver|CO|80223|
TEXCO FARMS LLC||403R-01073|Retail Marijuana Cultivation Facility|Approved|55255 Tava Road|Saguache CO  81149|Saguache|Saguache|CO|81149|
TEXCO FARMS LLC||404R-00398|Retail Marijuana Products Mfg|Approved|55255 Tava Road|Saguache CO  81149|Saguache|Saguache|CO|81149|
TEXCO PRODUCTS LLC||404R-00417|Retail Marijuana Products Mfg|Approved|800 South Riegel Court|Moffat CO  81143|Moffat|Saguache|CO|81143|
TEXCO PRODUCTS LLC||403R-01114|Retail Marijuana Cultivation Facility|Approved|800 South Riegel Court|Moffat CO  81143|Moffat|Saguache|CO|81143|
THA CORP|THE HERBAL ALTERNATIVE|402-00544|Center - Type 1|Approved|1531 North Lebanon Road|Cortez CO  81321|Cortez|Montezuma|CO|81321|
THA CORP|THE HERBAL ALTERNATIVE|403-00804|Optional Premises|Approved|1531 North Lebanon Road|Cortez CO  81321|Cortez|Montezuma|CO|81321|
THA CORP|THE HERBAL ALTERNATIVE|402R-00353|Retail Marijuana Store|Approved|1531 North Lebanon Road|Cortez CO  81321|Cortez|Montezuma|CO|81321|
THA CORP|THE HERBAL ALTERNATIVE|403R-00391|Retail Marijuana Cultivation Facility|Approved|1531 North Lebanon Road|Cortez CO  81321|Cortez|Montezuma|CO|81321|
THC2 INC|THE HAPPY CAMPER CANNABIS COMPANY|402R-00711|Retail Marijuana Store|Approved|1043 North River Road|Palisade CO  81526|Palisade|Mesa|CO|81526|
THCHOCOLATE LLC||404-00048|Infused Product Manufacturer|Approved|5231 North Monroe Street, #100|Denver CO  80216|Denver|Denver|CO|80216|
THCHOCOLATE LLC|EVOLAB|404R-00066|Retail Marijuana Products Mfg|Approved|5231 North Monroe Street, #100|Denver CO  80216|Denver|Denver|CO|80216|
THE 404 LLC||402R-00682|Retail Marijuana Store|Approved|404 North Greenwood Street|Pueblo CO  81003|Pueblo|Pueblo|CO|81003|
THE 64 STORE LLC|THE 64 STORE|402-00428|Center - Type 1|Approved|502 West Colorado Avenue|Colorado Springs CO  80905|Colorado Springs|El Paso|CO|80905|
THE 64 STORE LLC|THE 64 STORE|403-00648|Optional Premises|Approved|3512 North Tejon Street, Suite 100|Colorado Springs CO  80907|Colorado Springs|El Paso|CO|80907|
THE CANNABIST CASTLE SUPERMARKET & DISPENSARY LOUNGE LLC|THE KIND CASTLE|402R-00526|Retail Marijuana Store|Approved|248 East First Street|Parachute CO  81635|Parachute|Garfield|CO|81635|
THE CLEARWATER GROUP LLC|CLEARWATER GENETICS|403R-01103|Retail Marijuana Cultivation Facility|Approved|77 North Laser Drive Suite H|Pueblo West CO  81007|Pueblo West|Pueblo|CO|81007|
THE COLORADO CANNABIS CABIN LLC|CABIN CANNABIS|402R-00533|Retail Marijuana Store|Approved|650 B South 11th Street|Gunnison CO  81230|Gunnison|Gunnison|CO|81230|
THE DANDELION LLC|THE DANDELION|403-01641|Optional Premises|Approved|4990 North Dahlia Street |Denver CO  80216|Denver|Denver|CO|80216|
THE DANDELION LLC|THE DANDELION|402-00194|Center - Type 3|Approved|845 Walnut Street|Boulder CO  80302|Boulder|Boulder|CO|80302|
THE EPIC REMEDY LLC|THE ER|403-00575|Optional Premises|Approved|2565 Weston Road, Unit 128|Colorado Springs CO  80910|Colorado Springs|El Paso|CO|80910|
THE EPIC REMEDY LLC|THE ER|403-01303|Optional Premises|Approved|3995 North Academy Boulevard|Colorado Springs CO  80917|Colorado Springs|El Paso|CO|80917|
THE EPIC REMEDY LLC|THE ER|403-01304|Optional Premises|Approved|2280 East Bijou Street|Colorado Springs CO  80909|Colorado Springs|El Paso|CO|80909|
THE EPIC REMEDY LLC|THE ER|404-00335|Infused Product Manufacturer|Approved|3995 North Academy Boulevard|Colorado Springs CO  80917|Colorado Springs|El Paso|CO|80917|
THE EPIC REMEDY LLC|THE ER|402-01092|Center - Type 2|Approved|3995 North Academy Boulevard|Colorado Springs CO  80917|Colorado Springs|El Paso|CO|80917|
THE EPIC REMEDY LLC|THE ER|402-01111|Center - Type 1|Approved|2712 East Fountain Boulevard|Colorado Springs CO  80910|Colorado Springs|El Paso|CO|80910|
THE EPIC REMEDY LLC|THE ER|403-01710|Optional Premises|Approved|2712 East Fountain Boulevard|Colorado Springs CO  80910|Colorado Springs|El Paso|CO|80910|
THE EPIC REMEDY LLC|THE ER|403-01819|Optional Premises|Approved|2585 Weston Road, Unit C|Colorado Springs CO  80910|Colorado Springs|El Paso|CO|80910|
THE EPIC REMEDY LLC|THE ER|402-00383|Center - Type 2|Approved|1202 East Fillmore Street|Colorado Springs CO  80907|Colorado Springs|El Paso|CO|80907|
THE FLOWER COLLECTIVE LTD|TFC|403R-00361|Retail Marijuana Cultivation Facility|Approved|91 Big Springs Drive|Nederland CO  80466|Nederland|Boulder|CO|80466|
THE FLOWER COLLECTIVE LTD|TFC|404R-00311|Retail Marijuana Products Mfg|Approved|91 Big Springs Drive|Nederland CO  80466|Nederland|Boulder|CO|80466|
THE GENETIC LOCKER INC|TERRAPIN CARE STATION|403-00059|Optional Premises|Approved|6390 Gunpark Drive, Unit C|Boulder CO  80301|Boulder|Boulder|CO|80301|
THE GENETIC LOCKER INC|TERRAPIN CARE STATION|402-00923|Center - Type 3|Approved|5370 Manhattan Circle, Suite 104|Boulder CO  80303|Boulder|Boulder|CO|80303|
THE GENETIC LOCKER INC|TERRAPIN CARE STATION|403R-00959|Retail Marijuana Cultivation Facility|Approved|6390 Gunpark Drive Unit C|Boulder CO  80301|Boulder|Boulder|CO|80301|
THE GENETIC LOCKER INC|TERRAPIN CARE STATION|402R-00761|Retail Marijuana Store|Approved|5370 Manhattan Circle, Suite 104,|Boulder CO  80303|Boulder|Boulder|CO|80303|
THE GIVING TREE OF DENVER LLC||402-00193|Center - Type 1|Approved|2707 West 38th Avenue|Denver CO  80211|Denver|Denver|CO|80211|
THE GIVING TREE OF DENVER LLC||403-00284|Optional Premises|Approved|1255 South Huron Street|Denver CO  80223|Denver|Denver|CO|80223|
THE GIVING TREE OF DENVER LLC||404-00350|Infused Product Manufacturer|Approved|1255 South Huron Street|Denver CO  80223|Denver|Denver|CO|80223|
THE GIVING TREE OF DENVER LLC||402R-00113|Retail Marijuana Store|Approved|2707 West 38th Avenue|Denver CO  80211|Denver|Denver|CO|80211|
THE GIVING TREE OF DENVER LLC||403R-00598|Retail Marijuana Cultivation Facility|Approved|1255 South Huron Street|Denver CO  80223|Denver|Denver|CO|80223|
THE GIVING TREE OF DENVER LLC||403-01807|Optional Premises|Approved|1172 West Virginia Avenue|Denver CO  80223|Denver|Denver|CO|80223|
THE GIVING TREE OF DENVER LLC||404R-00270|Retail Marijuana Products Mfg|Approved|1255 South Huron Street|Denver CO  80223|Denver|Denver|CO|80223|
THE GOLDEN SUMMIT LLC|APOTHEKE|402-01194|Center - Type 1|Approved|2582 South Academy Boulevard|Colorado Springs CO  80916|Colorado Springs|El Paso|CO|80916|
THE GOLDEN SUMMIT LLC|THE APOTHEKE|403-01829|Optional Premises|Approved|2582 South Academy Boulevard|Colorado Springs CO  80916|Colorado Springs|El Paso|CO|80916|
THE GREEN HOUSE INC||402-00058|Center - Type 1|Approved|410 South 8th Street, Suite B|Colorado Springs CO  80905|Colorado Springs|El Paso|CO|80905|
THE GREEN HOUSE INC||403-00079|Optional Premises|Approved|3228 North Nevada Avenue|Colorado Springs CO  80907|Colorado Springs|El Paso|CO|80907|
THE GREEN HOUSE INC||403-01428|Optional Premises|Approved|3214 North Nevada Avenue|Colorado Springs CO  80907|Colorado Springs|El Paso|CO|80907|
THE GREEN SOLUTION LLC||403-00208|Optional Premises|Approved|4394 Grape Street|Denver CO  80216|Denver|Denver|CO|80216|
THE GREEN SOLUTION LLC||402-00839|Center - Type 1|Approved|810 North College Avenue|Fort Collins CO  80524|Fort Collins|Larimer|CO|80524|
THE GREEN SOLUTION LLC||402R-00014|Retail Marijuana Store|Approved|470 Malley Drive|Northglenn CO  80233|Northglenn|Adams|CO|80233|
THE GREEN SOLUTION LLC||402R-00015|Retail Marijuana Store|Approved|4400 Grape Street|Denver CO  80216|Denver|Denver|CO|80216|
THE GREEN SOLUTION LLC||403R-00018|Retail Marijuana Cultivation Facility|Approved|4394 Grape Street|Denver CO  80216|Denver|Denver|CO|80216|
THE GREEN SOLUTION LLC||402R-00016|Retail Marijuana Store|Approved|2601 West Alameda Avenue|Denver CO  80219|Denver|Denver|CO|80219|
THE GREEN SOLUTION LLC||403R-00020|Retail Marijuana Cultivation Facility|Approved|5305 Steele Street|Denver CO  80216|Denver|Denver|CO|80216|
THE GREEN SOLUTION LLC||402R-00297|Retail Marijuana Store|Approved|350 South Potomac Street|Aurora CO  80012|Aurora|Arapahoe|CO|80012|
THE GREEN SOLUTION LLC||402R-00298|Retail Marijuana Store|Approved|6020 West 20th Avenue|Edgewater CO  80214|Edgewater|Jefferson|CO|80214|
THE GREEN SOLUTION LLC||402R-00299|Retail Marijuana Store|Approved|645 Water Street|Silver Plume CO  80476|Silver Plume|Clear Creek|CO|80476|
THE GREEN SOLUTION LLC||402R-00300|Retail Marijuana Store|Approved|3179 South Peoria Court|Aurora CO  80014|Aurora|Arapahoe|CO|80014|
THE GREEN SOLUTION LLC||402R-00302|Retail Marijuana Store|Approved|1450 Havana Street, Suites C & D|Aurora CO  80010|Aurora|Arapahoe|CO|80010|
THE GREEN SOLUTION LLC||402R-00303|Retail Marijuana Store|Approved|14301 East Colfax Avenue|Aurora CO  80011|Aurora|Adams|CO|80011|
THE GREEN SOLUTION LLC||402R-00474|Retail Marijuana Store|Approved|6681 Federal Boulevard|Denver CO  80221|Denver|Adams|CO|80221|
THE GREEN SOLUTION LLC||402R-00501|Retail Marijuana Store|Approved|810 North College Avenue|Fort Collins CO  80524|Fort Collins|Larimer|CO|80524|
THE GREEN SOLUTION LLC|CLEARANCE CANNABIS CO.|402R-00582|Retail Marijuana Store|Approved|1423 Santa Fe Trail|Trinidad CO  81082|Trinidad|Las Animas|CO|81082|
THE GREEN SOLUTION LLC||402R-00583|Retail Marijuana Store|Approved|409 North Commercial Street|Trinidad CO  81082|Trinidad|Las Animas|CO|81082|
THE GREEN SOLUTION LLC||403R-00836|Retail Marijuana Cultivation Facility|Approved|2600 West Barberry Place|Denver CO  80204|Denver|Denver|CO|80204|
THE GREEN SOLUTION LLC||402R-00654|Retail Marijuana Store|Approved|4151 East Kentucky Avenue|Glendale CO  80246|Glendale|Arapahoe|CO|80246|
THE GREEN SOLUTION LLC||402R-00666|Retail Marijuana Store|Approved|19370 East Quincy Avenue|Aurora CO  80015|Aurora|Arapahoe|CO|80015|
THE GREEN SOLUTION LLC||402R-00670|Retail Marijuana Store|Approved|1207 Southgate Place|Pueblo CO  81004|Pueblo|Pueblo|CO|81004|
THE GREEN SOLUTION LLC||402R-00700|Retail Marijuana Store|Approved|1995 Wewatta Street|Denver CO  80202|Denver|Denver|CO|80202|
THE GREEN SOLUTION LLC||402R-00718|Retail Marijuana Store|Approved|206 South Main Street|Longmont CO  80501|Longmont|Boulder|CO|80501|
THE GREEN SOLUTION LLC|CLEARANCE CANNABIS CO|402R-00737|Retail Marijuana Store|Approved|3926 South Federal Boulevard|Sheridan CO  80110|Sheridan|Arapahoe|CO|80110|
THE GREEN SOLUTION LLC||402R-00742|Retail Marijuana Store|Approved|51701 Highway 6 & 24 |Glenwood Springs CO  81601|Glenwood Springs|Garfield|CO|81601|
THE GREEN SOLUTION LLC||402R-00743|Retail Marijuana Store|Approved|3318 South Federal Boulevard|Sheridan CO  80110|Sheridan|Arapahoe|CO|80110|
THE GREEN SOLUTION LLC||402R-00780|Retail Marijuana Store|Approved|106 South Mill Street |Aspen CO  81611|Aspen|Pitkin|CO|81611|
THE GROW FOUNDRY INC|CODA SIGNATURE|404R-00134|Retail Marijuana Products Mfg|Approved|1105 Constitution Drive|Trinidad CO  81082|Trinidad|Las Animas|CO|81082|
THE GROW FOUNDRY INC|CODA SIGNATURE|404-00507|Infused Product Manufacturer|Approved|1105 Constitution Drive|Trinidad CO  81082|Trinidad|Las Animas|CO|81082|
THE HEALING CANNA LLC|THE HEALING CANNA LLC|402-00103|Center - Type 1|Approved|22 South Chestnut Street|Colorado Springs CO  80905|Colorado Springs|El Paso|CO|80905|
THE HEALING CANNA LLC|THE HEALING CANNA LLC|403-00148|Optional Premises|Approved|20 South Chestnut Street|Colorado Springs CO  80905|Colorado Springs|El Paso|CO|80905|
THE HEALING CANNA LLC||403-00866|Optional Premises|Approved|3692 East Bijou Street,|Colorado Springs CO  80909|Colorado Springs|El Paso|CO|80909|
THE HEALING CANNA LLC||403-00867|Optional Premises|Approved|319 Iowa Avenue,|Colorado Springs CO  80909|Colorado Springs|El Paso|CO|80909|
THE HEALING CANNA LLC||404-00344|Infused Product Manufacturer|Approved|319 Iowa Avenue|Colorado Springs CO  80909|Colorado Springs|El Paso|CO|80909|
THE HEALING CANNA LLC|HEALING CANNA|404-00508|Infused Product Manufacturer|Approved|2304 East Bijou Street|Colorado Springs CO  80909|Colorado Springs|El Paso|CO|80909|
THE HEALING CANNA LLC|HEALING CANNA|403-01742|Optional Premises|Approved|2304 East Bijou Street|Colorado Springs CO  80909|Colorado Springs|El Paso|CO|80909|
THE HEALING CANNA LLC||402-00584|Center - Type 3|Approved|3692 East Bijou Street|Colorado Springs CO  80909|Colorado Springs|El Paso|CO|80909|
THE HERB SHOPPE LLC|THE HERB SHOPPE|402-00744|Center - Type 1|Approved|3020 West Colorado Avenue Suite D|Colorado Springs CO  80904|Colorado Springs|El Paso|CO|80904|
THE HERB SHOPPE LLC|THE HERB SHOPPE|403-01132|Optional Premises|Approved|3020 West Colorado Avenue Suite B & C|Colorado Springs CO  80904|Colorado Springs|El Paso|CO|80904|
THE HERBAL CURE LLC||403-00034|Optional Premises|Approved|2209 South Jason Street|Denver CO  80223|Denver|Denver|CO|80223|
THE HERBAL CURE LLC||403-00747|Optional Premises|Approved|985 South Logan Street|Denver CO  80209|Denver|Denver|CO|80209|
THE HERBAL CURE LLC||402R-00139|Retail Marijuana Store|Approved|985 South Logan Street|Denver CO  80209|Denver|Denver|CO|80209|
THE HERBAL CURE LLC||403R-00183|Retail Marijuana Cultivation Facility|Approved|2209 South Jason Street|Denver CO  80223|Denver|Denver|CO|80223|
THE HERBAL CURE LLC||402-00507|Center - Type 1|Approved|985 South Logan Street |Denver CO  80209|Denver|Denver|CO|80209|
THE HERBAL GARDEN LLC||403R-00370|Retail Marijuana Cultivation Facility|Approved|302 Lamkin Street|Pueblo CO  81003|Pueblo|Pueblo|CO|81003|
THE HERBAL GARDEN LLC|THE UNDERGROUND STATION LLC|402R-00616|Retail Marijuana Store|Approved|439 North Commercial Street|Trinidad CO  81082|Trinidad|Las Animas|CO|81082|
THE LAUGHING DOG GROUP LLC|PURA ELEMENTS|404R-00207|Retail Marijuana Products Mfg|Approved|500 Buggy Circle, Units LL 3 & 4, UL 2 & 3|Carbondale CO  81623|Carbondale|Garfield|CO|81623|
THE LAUGHING DOG GROUP LLC|PURA ELEMENTS|404-00523|Infused Product Manufacturer|Approved|500 Buggy Circle Units LL 3 & 4, UL 2 & 3|Carbondale CO  81623|Carbondale|Garfield|CO|81623|
THE ORGANIC SEED LLC|CANNASSEUR|403-01422|Optional Premises|Approved|41 North Precision Drive|Pueblo West CO  81007|Pueblo West|Pueblo|CO|81007|
THE ORGANIC SEED LLC|CANNASSEUR|402R-00196|Retail Marijuana Store|Approved|41 North Precision Drive|Pueblo West CO  81007|Pueblo West|Pueblo|CO|81007|
THE ORGANIC SEED LLC|CANNASSEUR|403R-00254|Retail Marijuana Cultivation Facility|Approved|41 North Precision Drive|Pueblo West CO  81007|Pueblo West|Pueblo|CO|81007|
THE ORGANIC SEED LLC|DABTEK|404-00374|Infused Product Manufacturer|Approved|41 North Precision Drive|Pueblo West CO  81007|Pueblo West|Pueblo|CO|81007|
THE ORGANIC SEED LLC|DABTEK|404R-00063|Retail Marijuana Products Mfg|Approved|41 North Precision Drive|Pueblo West CO  81007|Pueblo West|Pueblo|CO|81007|
THE ORGANIC SEED LLC|CANNASSEUR|402R-00813|Retail Marijuana Store|Approved|4100 West 11th Street |Pueblo CO  81003|Pueblo|Pueblo|CO|81003|
THE OUNCE DEPOT LLC|THE FARMERS MARKET|402R-00409|Retail Marijuana Store|Approved|2070 South Huron Street|Denver CO  80223|Denver|Denver|CO|80223|
THE PURPLE DRAGON LLC||402-00024|Center - Type 1|Approved|2243 Federal Boulevard|Denver CO  80211|Denver|Denver|CO|80211|
THE PURPLE DRAGON LLC||403-01743|Optional Premises|Approved|256 28th Lane|Pueblo CO  81001|Pueblo|Pueblo|CO|81001|
THE TEA POT LLC||402-00060|Center - Type 1|Approved|2008 North Federal Boulevard|Denver CO  80211|Denver|Denver|CO|80211|
THE TEA POT LLC||403-00081|Optional Premises|Approved|2121 East 44th Avenue|Denver CO  80216|Denver|Denver|CO|80216|
THE TEA POT LLC||403R-01079|Retail Marijuana Cultivation Facility|Approved|2121 East 44th Avenue|Denver CO  80216|Denver|Denver|CO|80216|
